Ein,Eout
4.250670320850672,6.7666062800147815
3.4810795026539703,6.055707992322936
3.1465462380098908,5.706499328963784
3.0525887641889993,5.517995432644446
2.993163153002769,5.385979676837531
2.965800449722224,5.303649373020344
2.9751012946449813,5.224915787077748
2.9756755713410454,5.163801887415487
2.966964209335871,5.119666639836913
2.966874781468731,5.081307949676355
2.978203593199221,5.047294969774832
2.9734720214611765,5.0117671325213715
2.9782976912316856,4.987469195384348
2.9838395098325665,4.962252855854683
2.9892807920507134,4.937220424602403
3.0016114349839613,4.917700381543673
3.008609330024887,4.900734168534635
3.015184699594739,4.884631350404433
3.01990866210989,4.867535459292479
3.0306789369766824,4.851821575983585
3.040520192672503,4.835570249956575
3.0536453121478386,4.8220829948598976
3.0586701838846695,4.80837013065852
3.0676307069438966,4.795016002123376
3.0755308525989866,4.782420458322042
3.0813945963039377,4.7709574597921005
3.09023047671412,4.761088858704426
3.0963053842250465,4.750890590637767
3.1052307656387943,4.741148060582723
3.1125133984497455,4.731536996839865
3.1191393153062066,4.722063752276766
3.1278173076925837,4.712582775962853
3.135838570303534,4.703948566963508
3.1438278915755804,4.6964359587603
3.15268795508494,4.687438888358142
3.1604401918595824,4.67943291214484
3.1679602207979602,4.671961091904298
3.175376244035158,4.6648626588682545
3.18210726320559,4.6581704058607745
3.189096941399564,4.651234919878684
3.1956358924318935,4.644749531121656
3.201244269259802,4.638312012600691
3.207761467358334,4.631623295639405
3.2141031399758555,4.625362522932978
3.2200233895141843,4.6192779194538724
3.2253436249392435,4.613223115224033
3.230713949076389,4.607168345687513
3.2365631710151725,4.601318167626699
3.242143803610258,4.595529963909039
