Ein,Eout
0.08507070753106025,5.558438115700405
0.10882838280729219,5.7595880399737025
0.1510169473953856,6.165762466898119
0.22699050395890988,6.5751302403752945
0.3213123285975336,6.868963460613903
0.4472442849415844,7.044235465952043
0.5406686132774837,7.161160566696519
0.6746351467091894,7.180339668330523
0.7959075851232984,7.154073026039738
0.9189155775809035,7.106657744695647
1.0156647272665136,7.051625796661964
1.1109193658550742,6.97886918280099
1.2057500593519297,6.906910549466408
1.2978897228980595,6.841081766278956
1.3778673288131404,6.758545744931856
1.4534122161604717,6.6822312977119465
1.5238064713595874,6.60532335998845
1.5902467867528827,6.528439732474539
1.6527325491137377,6.4580544003354
1.7099829664937136,6.388108048189707
1.7681156380951935,6.327309546775339
1.8210439385521515,6.268076914743926
1.8723582717027354,6.213609447079007
1.9204622189261065,6.158871749065341
1.9653999365752648,6.104292354942114
2.0072634496421085,6.053937215072003
2.0462039894673327,6.008409451169817
2.0840751859052844,5.963098545428798
2.119709794269858,5.919449993491749
2.153200326350765,5.880655436040263
2.1891555456568574,5.840355374036432
2.220933909055129,5.802277160579872
2.2509575303317004,5.766798499512904
2.2787196563368637,5.732151697790372
2.3064722595477627,5.698786330759357
2.3330793690992926,5.668188586060835
2.36011169973972,5.638706117042259
2.3859859180750567,5.609909216878099
2.4101430206701484,5.581916162456392
2.433766078880415,5.554482730786484
2.4562616047300345,5.5282441412168914
2.478624003037654,5.502962400224616
2.5000689536066933,5.478132675913367
2.5198763998098554,5.455125662871358
2.539765453413069,5.432348680857313
2.5587635595729266,5.410591914099258
2.577366975013992,5.389933435877263
2.595260150124926,5.369463979924763
2.611989501495341,5.3496834013977095
