Ein,Eout
30888.468665704797,1291809.886116035
0.3858224489465287,6.800516876282111
0.751790646480004,6.0366325546449895
1.0269773910845656,5.757425571198702
1.2461901236701436,5.628449424582783
1.4291634021199413,5.563025073029529
1.5868782650322262,5.5298861412914215
1.7259128468251337,5.515276717762566
1.8505014580940427,5.512273909883473
1.963539603350873,5.517037831319132
2.0671072583566694,5.5272765101141585
2.162759194227499,5.541541644131313
2.2516955061717363,5.558875611469101
2.334866927887685,5.578621545357839
2.4130427889806754,5.600315044317398
2.4868565821049615,5.623619377166702
2.556837559367263,5.648285104580865
2.6234332935517632,5.6741240296262685
2.687026206414379,5.700991884379064
2.7479459521286547,5.728776521856875
2.8064788795596343,5.7573896790064305
2.862875388336331,5.786761115701964
2.917355735065924,5.816834370577769
2.970114678090275,5.847563639326766
3.0213252375151245,5.878911446326665
3.0711417713585005,5.910846886057195
3.119702516062111,5.943344279738538
3.167131702469941,5.976382138561477
3.2135413317116637,6.009942356022851
3.259032675980062,6.044009573344167
3.3036975548076573,6.078570676966872
3.3476194266655477,6.113614397764241
3.3908743275280493,6.149130989256602
3.433531681770466,6.185111967669107
3.475655005906469,6.221549900756179
3.517302521862931,6.258438235339044
3.5585276934860275,6.2957711557688265
3.599379697581558,6.333543467241374
3.639903838874361,6.371750499193249
3.680141916721402,6.410388025004437
3.7201325501542577,6.44945219500931
3.75991146679753,6.488939480418159
3.799511760359346,6.528846626219608
3.83896412069241,6.569170611507844
3.8782970398376246,6.609908615968617
3.917536996978189,6.651057991494605
3.9567086248231687,6.69261623808688
3.9958348595922035,6.734580983345372
4.034937076488003,6.776949964981519
4.074035212289066,6.819721015873965
4.113147876490214,6.862892051277303
4.152292452234851,6.906461057853523
4.191485188129319,6.950426084252655
4.230741281897968,6.994785233012677
4.270074956721286,7.0395366535851975
4.3094995309997195,7.0846785363219675
4.349027482202761,7.130209107287634
4.38867050538379,7.176126623778571
4.428439566879349,7.222429370450934
4.468344953651989,7.269115655971767
4.50839631868678,7.316183810121455
4.5486027228088135,7.363632181287689
4.588972673246753,7.411459134294385
4.62951415923867,7.459663048524463
4.670234684940904,7.508242316294641
4.711141299878185,7.5571953414498525
4.752240627147329,7.60652053814861
4.793538889566359,7.656216329813155
4.835041933943428,7.706281148225009
4.876755253620523,7.756713432744011
4.9186840094361095,7.807511629638676
4.960833049232787,7.858674191509539
5.003206926028748,7.91019957679646
5.045809914958427,7.962086249358278
5.088646029078058,8.01433267811435
5.131719034125208,8.066937336741441
5.175032462312353,8.119898703419006
5.218589625226426,8.173215260614597
5.262393625903001,8.226885494906801
5.306447370135021,8.280907896838817
5.35075357707256,8.335280960799698
5.395314789165475,8.39000318492966
5.4401333814945625,8.445073071044638
5.485211570536893,8.50048912458032
5.530551422403285,8.55624985455087
5.576154860584918,8.612353773520441
5.622023673243288,8.668799397586369
5.66815952007458,8.725585246372383
5.71456393877667,8.782709843029656
5.7612383511459875,8.840171714245356
5.8081840688278366,8.89796939025644
5.855402298743595,8.956101404868816
5.902894148215971,9.01456629548114
5.950660629810487,9.073362603110962
5.998702665912334,9.13248887242382
6.047021093055321,9.191943651765389
6.095616666017728,9.251725493194057
6.1444900616999805,9.311832952515674
6.193641882797177,9.372264589318362
6.243072661279823,9.433018967008742
6.292782861692813,9.494094652847481
6.3427728842853535,9.555490217985739
6.393043067980005,9.61720423750054
6.443593693192206,9.679235290430881
6.494424984506663,9.741581959811612
6.545537113221653,9.804242832708692
6.5969301997663115,9.867216500252018
6.648604315999922,9.930501557668784
6.700559487398093,9.994096604314175
6.752795695134257,10.058000243702809
6.805312878060826,10.122211083538462
6.8581109345953735,10.186727735742268
6.911189724518457,10.251548816480582
6.964549070686058,10.316672946190819
7.0181887606630236,10.3820987496075
7.072108548280124,10.447824855785633
7.126308155119956,10.513849898124116
7.180787271934576,10.580172514387286
7.235545559999162,10.646791346725731
7.290582652404564,10.713705041695858
7.345898155291629,10.780912250278016
7.401491649031356,10.848411627894395
7.457362689351934,10.91620183442465
7.513510808417385,10.98428153422166
7.56993551585816,11.052649396125336
7.626636299757385,11.121304093475626
7.683612627595104,11.19024430412521
7.740863947151285,11.259468710450191
7.798389687370812,11.328975999360502
7.856189259191567,11.398764862308942
7.9142620563383295,11.468833995300148
7.972607456082477,11.539182098897482
8.031224819970788,11.609807878229994
8.090113494524083,11.680710042998541
8.149272811906656,11.751887307480445
8.208702090568467,11.823338390533662
8.268400635861598,11.895062015600733
8.328367740631293,11.967056910711419
8.388602685783319,12.03932180848463
8.449104740828714,12.11185544613021
8.509873164406395,12.184656565449064
8.570907204785732,12.257723912833956
8.632206100348595,12.331056239268621
8.693769080052856,12.404652300326692
8.75559536387754,12.47851085617011
8.817684163250872,12.552630671547
8.88003468146156,12.62701051578872
8.942646114054032,12.701649162806666
9.005517649208958,12.776545391088382
9.068648468108863,12.851697983693594
