Ein,Eout
3.4349195199049083,4.396097860818403
3.435300689062707,4.388759716293828
3.4361437278698825,4.381940476618249
3.4372947619791048,4.375561691069817
3.4387122114669073,4.369618266201237
3.4403756876769043,4.36410511003557
3.442269226207019,4.35901075164899
3.444377868495068,4.354319130983575
3.4466870772102376,4.350011676613492
3.449182758943304,4.3460687447549935
3.4518513776298128,4.342470514271211
3.4546800440946925,4.339197519674331
3.4576565661488337,4.33623095710845
3.4607694661888675,4.333552850121754
3.4640079760847025,4.331146129112933
3.467362017420333,4.32899465773766
3.470822172899821,4.327083226958313
3.4743796528839055,4.325397529698714
3.4780262596859486,4.323924124288444
3.4817543513327442,4.322650391898849
3.485556805871184,4.321564491280626
3.4894269868863628,4.32065531289906
3.493358710617785,4.319912433778623
3.497346214878603,4.319326073858261
3.5013841298610253,4.318887054326058
3.5054674508360124,4.318586758174551
3.5095915127032846,4.318417093083689
3.5137519663185466,4.3183704566400385
3.517944756509588,4.318439703840102
3.522166101679225,4.318618116796476
3.526412474895991,4.318899376532997
3.530680586368324,4.3192775367565295
3.5349673672055753,4.319746999476987
3.5392699543698134,4.3203024923573885
3.543585676730319,4.320939047670737
3.5479120421364585,4.321651982751119
3.5522467254309116,4.322436881829603
3.5565875573309715,4.3232895791528465
3.560932514110951,4.324206143287131
3.5652797080231076,4.3251828625219
3.5696273784008232,4.326216231286776
3.5739738833911945,4.327302937507589
3.5783176922684077,4.328439850830124
3.5826573782835243,4.329624011646991
3.586991612010645,4.330852620865925
3.59131915515049,4.332123030366148
3.59563885475825,4.333432734090702
3.5999496378633826,4.334779359727304
3.6042505064519545,4.33616066093592
3.608540532785403,4.337574510082652
3.6128188550308074,4.339018891441923
3.6170846731794204,4.3404918948358695
3.6213372452337587,4.341991709677104
3.6255758836427336,4.343516619388606
3.629799951968199,4.345064996172095
3.634008861765494,4.34663529610163
3.6382020696640796,4.348226054520349
3.6423790746332205,4.349835881718271
3.6465394154207753,4.351463458872715
3.650682668152234,4.353107534233687
3.654808444080589,4.3547669195368135
3.658916387474427,4.356440486630281
3.6630061736376716,4.3581271642995425
3.667077507049908,4.359825935278775
3.6711301196205626,4.361535833434975
3.675163769048957,4.363255941115683
3.6791782372833532,4.364985386647853
3.683173329072553,4.366723341979005
3.6871488706040108,4.368469020452155
3.691104708223071,4.370221674705312
3.6950407072280824,4.371980594687951
3.698956750735847,4.373745105787379
3.7028527386147356,4.375514567058699
3.706728586479043,4.377288369550682
3.7105842247427465,4.379065934722908
3.7144195977271477,4.380846712948775
3.7182346628205103,4.382630182098365
3.722029389686409,4.384415846196233
3.7258037595163667,4.38620323415198
3.729557764325964,4.387991898555904
3.733291406290775,4.389781414538735
3.7370046971195765,4.391571378690568
3.7406976574636537,4.393361408035357
3.7443703163585678,4.395151139058691
3.748022710698198,4.396940226784883
3.7516548847372473,4.398728343901419
3.7552668896224404,4.400515179927085
3.758858782949227,4.402300440422869
3.762430628343511,4.404083846241662
3.7659824950663565,4.405865132815407
3.7695144576408994,4.407644049477928
3.7730265954995104,4.4094203588208645
3.7765189926506677,4.411193836081169
3.7799917373643335,4.412964268558617
3.7834449218741537,4.41473145506162
3.786878642096795,4.41649520537981
3.790292997365838,4.4182553397817985
3.793688090181108,4.42001168853734
3.797064025971246,4.421764091461886
3.8004209128693915,4.423512397483355
3.803758861501489,4.425256464228254
3.8070779847855687,4.426996157628695
3.810378397742951,4.42873135154664
3.8136602173190104,4.4304619274162755
3.816923562214021,4.432187773902912
3.8201685527238505,4.433908786577335
3.8233953105882366,4.435624867605638
3.826603958849122,4.437335925452974
3.829794621715178,4.4390418746008935
3.8329674244345884,4.44074263527763
3.8361224931751683,4.442438133200459
3.839259954910629,4.444128299329989
3.8423799373134777,4.445813069635162
3.845482568653612,4.4474923848690935
3.8485679777030577,4.449166190354675
3.8516362936458535,4.450834435780017
3.8546876459928487,4.452497075002609
3.857722164501769,4.454154065862774
3.8607399791014165,4.455805370004408
3.8637412198206604,4.457450952704462
3.8667260167210116,4.459090782709576
3.8696944998337197,4.460724832079764
3.872646799100277,4.462353076039016
3.875583044315823,4.463975492832395
3.8785033650773446,4.465592063589331
3.8814078907336405,4.467202772192733
3.884296750338726,4.468807605154078
3.8871700726085034,4.470406551493154
3.890027985879647,4.47199960262396
3.892870618070846,4.473586752244491
3.8956980966473647,4.4751679962319395
3.8985105485869584,4.476743332542106
3.9013081003483663,4.478312761112986
3.9040908778419303,4.4798762837726365
3.906859006402005,4.481433904150819
3.909612610761515,4.482985627594425
3.9123518150278263,4.484531461086461
3.9150767426607773,4.486071413168529
3.9177875164517624,4.487605493866242
3.9204842585049557,4.489133714618229
3.923167090219509,4.490656088207854
3.9258361322729924,4.492172628697702
3.928491504606782,4.493683351367074
3.9311333264118367,4.495188272651857
3.9337617161162095,4.496687410086978
3.936376791373425,4.498180782251321
3.9389786690521724,4.499668408714878
3.941567465226229,4.501150309988007
3.944143295166266,4.502626507472931
3.9467062733319738,4.504097023417175
